Renter_type,bedroom,layout_type,property_type,locality,price,area,furnish_type,bathroom
AGENT,2,BHK,Apartment,Secha,"17,000",996,Furnished,2
AGENT,2,BHK,Apartment,Secha,"15,000",998,Semi-Furnished,2
AGENT,1,BHK,Apartment,Secha,"12,000",951,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"15,000",950,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"10,000",951,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"10,000",998,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"9,000",980,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"17,500",1090,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"19,000",951,Furnished,2
AGENT,2,BHK,Apartment,Secha,"13,000",1023,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"14,000",995,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"17,000",996,Furnished,2
AGENT,2,BHK,Apartment,Secha,"15,000",998,Semi-Furnished,2
AGENT,1,BHK,Apartment,Secha,"12,000",951,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"15,000",950,Semi-Furnished,2
AGENT,1,BHK,Apartment,Secha,"15,500",610,Unfurnished,1
AGENT,1,BHK,Apartment,Secha,"16,000",610,Unfurnished,1
AGENT,2,BHK,Apartment,Secha,"20,000",900,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"25,000",854,Furnished,2
AGENT,2,BHK,Apartment,Secha,"18,000",1000,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"17,500",873,Unfurnished,2
AGENT,3,BHK,Apartment,Secha,"21,000",1350,Unfurnished,3
AGENT,2,BHK,Apartment,Secha,"18,500",1002,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"17,500",633,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"16,000",1000,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"14,000",987,Semi-Furnished,2
AGENT,3,BHK,Apartment,Secha,"15,000",987,Unfurnished,3
AGENT,2,BHK,Apartment,Secha,"11,500",951,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"14,000",951,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"13,500",998,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"12,000",951,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"11,500",998,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"15,500",998,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"11,500",951,Unfurnished,2
AGENT,1,BHK,Apartment,Secha,"13,000",652,Semi-Furnished,1
AGENT,2,BHK,Apartment,Secha,"18,000",951,Furnished,2
AGENT,2,BHK,Apartment,Secha,"14,000",951,Semi-Furnished,2
AGENT,3,BHK,Apartment,Secha,"20,000",1658,Semi-Furnished,3
AGENT,1,BHK,Apartment,Secha,"8,000",645,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"12,000",923,Unfurnished,2
AGENT,3,BHK,Apartment,Secha,"15,000",1652,Unfurnished,3
AGENT,1,BHK,Apartment,Secha,"9,500",654,Unfurnished,1
AGENT,1,BHK,Apartment,Secha,"13,000",804,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"12,000",951,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"14,000",951,Unfurnished,2
AGENT,1,BHK,Apartment,Secha,"15,000",852,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"14,500",951,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"15,000",987,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"16,000",1023,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"17,999",1071,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"25,000",935,Furnished,2
AGENT,1,BHK,Apartment,Secha,"16,000",750,Unfurnished,1
AGENT,1,BHK,Apartment,Secha,"15,000",585,Furnished,1
AGENT,2,BHK,Apartment,Secha,"25,000",989,Furnished,2
AGENT,2,BHK,Apartment,Secha,"25,000",1150,Furnished,2
AGENT,3,BHK,Apartment,Secha,"23,000",1450,Unfurnished,3
AGENT,1,BHK,Apartment,Secha,"15,500",650,Unfurnished,1
AGENT,2,BHK,Apartment,Secha,"18,500",950,Unfurnished,2
AGENT,1,BHK,Apartment,Secha,"12,000",680,Unfurnished,1
AGENT,2,BHK,Apartment,Secha,"18,500",984,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"18,000",1010,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"18,500",920,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"17,500",1000,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"23,000",950,Furnished,2
AGENT,2,BHK,Apartment,Secha,"16,000",919,Unfurnished,2
AGENT,1,BHK,Apartment,Secha,"16,000",750,Unfurnished,1
AGENT,2,BHK,Apartment,Secha,"20,000",1000,Furnished,2
AGENT,2,BHK,Apartment,Secha,"18,000",985,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"14,000",950,Semi-Furnished,2
AGENT,3,BHK,Apartment,Secha,"35,000",1484,Furnished,3
AGENT,2,BHK,Apartment,Secha,"17,500",1050,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"22,000",884,Furnished,2
AGENT,2,BHK,Apartment,Secha,"19,000",1020,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"21,000",1000,Unfurnished,2
AGENT,1,BHK,Apartment,Secha,"13,500",589,Unfurnished,1
AGENT,2,BHK,Apartment,Secha,"19,000",1058,Unfurnished,2
AGENT,1,BHK,Apartment,Secha,"15,000",600,Semi-Furnished,1
AGENT,2,BHK,Apartment,Secha,"19,000",1000,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"15,000",930,Unfurnished,2
AGENT,1,BHK,Apartment,Secha,"15,000",508,Unfurnished,1
AGENT,2,BHK,Apartment,Secha,"18,000",1010,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"20,000",1237,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"20,000",985,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"18,000",977,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"19,000",977,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"20,000",1096,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"21,000",1020,Unfurnished,2
AGENT,1,BHK,Apartment,Secha,"20,000",750,Furnished,2
AGENT,2,BHK,Apartment,Secha,"23,000",1065,Unfurnished,2
AGENT,1,BHK,Apartment,Secha,"14,500",650,Unfurnished,2
AGENT,1,BHK,Apartment,Secha,"15,000",617,Unfurnished,1
AGENT,1,BHK,Apartment,Secha,"13,200",620,Furnished,1
AGENT,1,BHK,Apartment,Secha,"13,200",620,Furnished,1
AGENT,1,BHK,Apartment,Secha,"13,200",620,Furnished,1
AGENT,1,BHK,Apartment,Secha,"13,200",620,Furnished,1
AGENT,1,BHK,Apartment,Secha,"13,200",620,Furnished,1
AGENT,1,BHK,Apartment,Secha,"13,200",620,Furnished,1
AGENT,2,BHK,Apartment,Secha,"16,500",1080,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"16,500",1080,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"16,500",1080,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"16,500",1080,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"16,500",1080,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"16,500",1080,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"16,500",1080,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"16,500",1080,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"16,500",1080,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"16,500",1080,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"16,500",1080,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"16,500",1080,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"16,500",1080,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"18,000",820,Semi-Furnished,2
AGENT,3,BHK,Apartment,Secha,"20,000",1098,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"19,000",850,Furnished,2
AGENT,2,BHK,Apartment,Secha,"20,000",1050,Semi-Furnished,2
AGENT,3,BHK,Apartment,Secha,"52,000",1600,Semi-Furnished,3
AGENT,1,BHK,Apartment,Secha,"13,000",650,Unfurnished,1
AGENT,2,BHK,Apartment,Secha,"17,000",1150,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"20,000",1150,Unfurnished,2
AGENT,1,BHK,Apartment,Secha,"17,000",729,Unfurnished,2
AGENT,1,BHK,Apartment,Secha,"15,000",605,Unfurnished,1
AGENT,2,BHK,Apartment,Secha,"18,000",1000,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"19,000",920,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"21,000",1282,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"18,000",1045,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"16,000",950,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"16,000",950,Semi-Furnished,2
AGENT,1,BHK,Apartment,Secha,"12,000",600,Unfurnished,1
AGENT,2,BHK,Apartment,Secha,"16,000",950,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"16,000",950,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"16,000",950,Semi-Furnished,2
AGENT,1,BHK,Apartment,Secha,"12,000",600,Unfurnished,1
AGENT,2,BHK,Apartment,Secha,"16,000",950,Semi-Furnished,2
AGENT,1,BHK,Apartment,Secha,"12,000",600,Unfurnished,1
AGENT,1,BHK,Apartment,Secha,"12,000",600,Unfurnished,1
AGENT,3,BHK,Apartment,Secha,"18,000",1280,Semi-Furnished,2
AGENT,3,BHK,Apartment,Secha,"18,000",1280,Semi-Furnished,2
AGENT,3,BHK,Apartment,Secha,"18,000",1280,Semi-Furnished,2
AGENT,3,BHK,Apartment,Secha,"18,000",1280,Semi-Furnished,2
AGENT,1,BHK,Apartment,Secha,"12,000",600,Unfurnished,1
AGENT,1,BHK,Apartment,Secha,"12,000",600,Unfurnished,1
AGENT,1,BHK,Apartment,Secha,"12,000",600,Unfurnished,1
AGENT,1,BHK,Apartment,Secha,"12,000",600,Unfurnished,1
AGENT,1,BHK,Apartment,Secha,"12,000",600,Unfurnished,1
AGENT,1,BHK,Apartment,Secha,"12,000",600,Unfurnished,1
AGENT,2,BHK,Apartment,Secha,"16,000",950,Semi-Furnished,2
AGENT,3,BHK,Apartment,Secha,"18,000",1280,Semi-Furnished,2
AGENT,3,BHK,Apartment,Secha,"18,000",1280,Semi-Furnished,2
AGENT,3,BHK,Apartment,Secha,"18,000",1280,Semi-Furnished,2
AGENT,3,BHK,Apartment,Secha,"18,000",1280,Semi-Furnished,2
AGENT,1,BHK,Apartment,Secha,"12,000",600,Unfurnished,1
AGENT,1,BHK,Apartment,Secha,"12,000",600,Unfurnished,1
AGENT,1,BHK,Apartment,Secha,"12,000",600,Unfurnished,1
AGENT,1,BHK,Apartment,Secha,"12,000",600,Unfurnished,1
AGENT,1,BHK,Apartment,Secha,"12,000",600,Unfurnished,1
AGENT,1,BHK,Apartment,Secha,"12,000",600,Unfurnished,1
AGENT,2,BHK,Apartment,Secha,"24,000",985,Furnished,2
AGENT,3,BHK,Apartment,Secha,"26,000",1371,Unfurnished,3
AGENT,2,BHK,Apartment,Secha,"28,000",1250,Unfurnished,2
AGENT,3,BHK,Apartment,Secha,"50,000",2000,Furnished,3
AGENT,3,BHK,Apartment,Secha,"25,000",1645,Semi-Furnished,3
AGENT,3,BHK,Apartment,Secha,"25,000",1645,Semi-Furnished,3
AGENT,3,BHK,Apartment,Secha,"25,000",1645,Semi-Furnished,3
AGENT,3,BHK,Apartment,Secha,"25,000",1645,Semi-Furnished,3
AGENT,2,BHK,Apartment,Secha,"18,000",650,Unfurnished,2
AGENT,3,BHK,Apartment,Secha,"25,000",1645,Semi-Furnished,3
AGENT,3,BHK,Apartment,Secha,"25,000",1645,Semi-Furnished,3
AGENT,3,BHK,Apartment,Secha,"25,000",1645,Semi-Furnished,3
AGENT,3,BHK,Apartment,Secha,"25,000",1645,Semi-Furnished,3
AGENT,3,BHK,Apartment,Secha,"25,000",1645,Semi-Furnished,3
AGENT,3,BHK,Apartment,Secha,"25,000",1645,Semi-Furnished,3
AGENT,3,BHK,Apartment,Secha,"25,000",1645,Semi-Furnished,3
AGENT,3,BHK,Apartment,Secha,"25,000",1645,Semi-Furnished,3
AGENT,3,BHK,Apartment,Secha,"25,000",1645,Semi-Furnished,3
AGENT,3,BHK,Apartment,Secha,"25,000",1645,Semi-Furnished,3
AGENT,3,BHK,Apartment,Secha,"25,000",1645,Semi-Furnished,3
AGENT,3,BHK,Apartment,Secha,"25,000",1645,Semi-Furnished,3
AGENT,3,BHK,Apartment,Secha,"25,000",1645,Semi-Furnished,3
AGENT,1,RK,Studio Apartment,Secha,"7,500",450,Unfurnished,1
AGENT,2,BHK,Apartment,Secha,"28,000",1250,Unfurnished,2
AGENT,4,BHK,Independent House,Secha,"75,000",2350,Furnished,4
AGENT,1,BHK,Apartment,Secha,"18,000",650,Unfurnished,1
AGENT,3,BHK,Apartment,Secha,"50,000",2000,Furnished,3
AGENT,2,BHK,Apartment,Secha,"30,000",1200,Furnished,2
AGENT,1,BHK,Apartment,Secha,"15,000",650,Unfurnished,1
AGENT,1,BHK,Apartment,Secha,"14,000",600,Unfurnished,1
AGENT,1,BHK,Apartment,Secha,"17,500",750,Unfurnished,1
AGENT,1,BHK,Apartment,Secha,"13,500",680,Furnished,1
AGENT,2,BHK,Apartment,Secha,"17,500",1000,Unfurnished,2
AGENT,1,BHK,Apartment,Secha,"14,000",600,Unfurnished,1
AGENT,2,BHK,Apartment,Secha,"18,000",1005,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"19,000",870,Unfurnished,2
AGENT,1,BHK,Apartment,Secha,"8,000",650,Unfurnished,1
AGENT,1,BHK,Apartment,Secha,"21,000",650,Furnished,1
AGENT,2,BHK,Apartment,Secha,"26,000",1150,Semi-Furnished,2
AGENT,1,BHK,Apartment,Secha,"16,000",650,Unfurnished,1
AGENT,1,BHK,Apartment,Secha,"18,000",650,Semi-Furnished,1
AGENT,2,BHK,Apartment,Secha,"34,000",1250,Semi-Furnished,2
AGENT,2,BHK,Independent House,Secha,"40,000",1280,Furnished,2
AGENT,4,BHK,Apartment,Secha,"65,000",2500,Furnished,4
AGENT,1,BHK,Apartment,Secha,"18,000",650,Semi-Furnished,1
AGENT,2,BHK,Apartment,Secha,"26,000",1200,Furnished,2
AGENT,2,BHK,Apartment,Secha,"22,000",1200,Semi-Furnished,2
AGENT,1,BHK,Apartment,Secha,"11,500",650,Unfurnished,1
AGENT,2,BHK,Apartment,Secha,"19,000",920,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"20,000",1000,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"19,000",920,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"18,000",1000,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"24,000",1130,Unfurnished,2
AGENT,1,BHK,Apartment,Secha,"15,500",589,Unfurnished,1
AGENT,1,BHK,Apartment,Secha,"18,000",750,Unfurnished,1
AGENT,2,BHK,Apartment,Secha,"19,000",920,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"19,000",1010,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"18,500",700,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"19,000",737,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"18,500",900,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"18,000",1000,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"20,000",1000,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"18,000",920,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"13,000",890,Unfurnished,2
AGENT,1,BHK,Apartment,Secha,"14,000",680,Furnished,1
AGENT,1,BHK,Apartment,Secha,"13,000",789,Unfurnished,1
AGENT,2,BHK,Apartment,Secha,"16,000",850,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"45,000",1570,Furnished,1
AGENT,1,BHK,Apartment,Secha,"14,000",650,Unfurnished,1
AGENT,2,BHK,Apartment,Secha,"35,000",1250,Furnished,2
AGENT,2,BHK,Apartment,Secha,"35,000",1250,Furnished,2
AGENT,2,BHK,Apartment,Secha,"19,000",1150,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"30,000",1200,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"18,500",850,Unfurnished,2
AGENT,3,BHK,Apartment,Secha,"24,000",1230,Unfurnished,3
AGENT,2,BHK,Apartment,Secha,"21,000",1268,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"19,000",900,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"19,000",1089,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"28,000",1220,Furnished,2
AGENT,1,BHK,Apartment,Secha,"14,000",680,Furnished,1
AGENT,2,BHK,Apartment,Secha,"18,500",900,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"19,000",978,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"24,000",1250,Unfurnished,2
AGENT,3,BHK,Apartment,Secha,"90,000",2287,Furnished,3
AGENT,2,BHK,Apartment,Secha,"19,000",1081,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"19,000",931,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"18,500",950,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"20,000",1320,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"18,500",950,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"18,000",978,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"19,000",1081,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"18,500",900,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"18,000",935,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"20,000",670,Semi-Furnished,1
AGENT,2,BHK,Apartment,Secha,"32,000",1250,Furnished,2
AGENT,1,BHK,Apartment,Secha,"19,000",650,Furnished,1
AGENT,4,BHK,Villa,Secha,"80,000",3000,Furnished,4
AGENT,2,BHK,Apartment,Secha,"19,000",875,Unfurnished,2
AGENT,1,BHK,Apartment,Secha,"15,500",520,Unfurnished,1
AGENT,2,BHK,Apartment,Secha,"19,000",1028,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"22,500",833,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"21,000",900,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"17,500",1000,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"20,000",1020,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"18,500",840,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"16,500",917,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"19,000",824,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"20,000",1169,Unfurnished,2
AGENT,1,BHK,Apartment,Secha,"13,500",680,Furnished,1
AGENT,2,BHK,Apartment,Secha,"18,000",1000,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"21,000",1005,Unfurnished,2
AGENT,1,BHK,Apartment,Secha,"16,500",700,Unfurnished,2
AGENT,1,BHK,Apartment,Secha,"14,500",615,Unfurnished,1
AGENT,1,BHK,Apartment,Secha,"15,500",615,Unfurnished,1
AGENT,2,BHK,Apartment,Secha,"24,000",860,Furnished,2
AGENT,1,BHK,Apartment,Secha,"13,000",550,Unfurnished,1
AGENT,2,BHK,Apartment,Secha,"18,500",984,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"17,500",960,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"20,000",1005,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"20,000",937,Unfurnished,2
AGENT,1,BHK,Apartment,Secha,"15,500",710,Unfurnished,1
AGENT,2,BHK,Apartment,Secha,"19,000",1100,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"19,000",940,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"19,000",1075,Unfurnished,2
AGENT,1,BHK,Apartment,Secha,"10,000",570,Unfurnished,1
AGENT,1,BHK,Apartment,Secha,"11,000",700,Unfurnished,1
AGENT,1,BHK,Apartment,Secha,"11,000",520,Semi-Furnished,1
AGENT,1,BHK,Apartment,Secha,"14,000",800,Semi-Furnished,1
AGENT,2,BHK,Apartment,Secha,"14,000",700,Semi-Furnished,1
AGENT,2,BHK,Apartment,Secha,"20,000",1053,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"20,000",1053,Unfurnished,2
AGENT,1,BHK,Apartment,Secha,"14,000",610,Unfurnished,1
AGENT,2,BHK,Apartment,Secha,"17,500",1000,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"17,500",1000,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"19,000",950,Semi-Furnished,2
AGENT,3,BHK,Apartment,Secha,"22,000",1755,Semi-Furnished,3
AGENT,2,BHK,Apartment,Secha,"18,500",920,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"19,000",1005,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"21,000",1052,Unfurnished,2
AGENT,3,BHK,Apartment,Secha,"25,000",1480,Unfurnished,3
AGENT,1,BHK,Apartment,Secha,"16,500",391,Unfurnished,1
AGENT,1,BHK,Apartment,Secha,"16,000",470,Unfurnished,1
AGENT,2,BHK,Apartment,Secha,"18,500",928,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"22,000",935,Furnished,2
AGENT,2,BHK,Apartment,Secha,"24,500",1250,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"17,500",1000,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"16,000",900,Semi-Furnished,1
AGENT,1,BHK,Apartment,Secha,"13,500",550,Unfurnished,1
AGENT,1,BHK,Apartment,Secha,"10,500",650,Semi-Furnished,1
AGENT,1,BHK,Apartment,Secha,"13,000",550,Semi-Furnished,1
AGENT,2,BHK,Apartment,Secha,"20,000",670,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"19,000",1010,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"20,000",1100,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"16,500",1050,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"21,000",778,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"17,500",976,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"19,000",850,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"15,000",1155,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"13,000",850,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"22,000",670,Semi-Furnished,2
AGENT,1,BHK,Apartment,Secha,"10,000",550,Semi-Furnished,1
AGENT,1,BHK,Apartment,Secha,"8,000",500,Unfurnished,1
AGENT,2,BHK,Apartment,Secha,"18,500",1100,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"25,000",1240,Furnished,2
AGENT,2,BHK,Apartment,Secha,"18,500",950,Unfurnished,2
AGENT,1,BHK,Apartment,Secha,"16,000",650,Unfurnished,2
AGENT,1,BHK,Apartment,Secha,"18,500",750,Unfurnished,1
AGENT,2,BHK,Apartment,Secha,"19,500",910,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"18,500",920,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"18,500",815,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"17,500",816,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"22,000",890,Furnished,2
AGENT,3,BHK,Apartment,Secha,"25,000",1200,Semi-Furnished,3
AGENT,2,BHK,Apartment,Secha,"18,000",1050,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"20,000",1000,Semi-Furnished,2
AGENT,1,BHK,Apartment,Secha,"11,500",680,Unfurnished,1
AGENT,2,BHK,Apartment,Secha,"17,000",1030,Unfurnished,2
AGENT,1,BHK,Apartment,Secha,"13,000",680,Unfurnished,1
AGENT,2,BHK,Apartment,Secha,"22,000",1100,Furnished,2
AGENT,2,BHK,Apartment,Secha,"14,000",1150,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"23,000",898,Furnished,2
AGENT,1,BHK,Apartment,Secha,"15,000",798,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"13,000",1050,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"17,500",1080,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"17,500",1080,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"17,500",1080,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"17,500",1080,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"17,500",1080,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"17,500",1080,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"17,500",1080,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"17,500",1080,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"17,500",1080,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"17,500",1080,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"17,500",1080,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"17,500",1080,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"17,500",1100,Unfurnished,2
AGENT,3,BHK,Apartment,Secha,"22,500",1350,Unfurnished,3
AGENT,2,BHK,Apartment,Secha,"15,000",1000,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"18,500",651,Unfurnished,2
AGENT,3,BHK,Apartment,Secha,"35,000",1450,Furnished,3
AGENT,2,BHK,Apartment,Secha,"18,000",875,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"17,000",875,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"17,000",890,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"20,000",950,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"17,000",875,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"11,000",800,Unfurnished,2
AGENT,1,BHK,Apartment,Secha,"14,000",690,Semi-Furnished,2
AGENT,3,BHK,Apartment,Secha,"17,000",1600,Semi-Furnished,3
AGENT,2,BHK,Apartment,Secha,"14,000",1200,Semi-Furnished,2
AGENT,3,BHK,Apartment,Secha,"21,000",1760,Semi-Furnished,3
AGENT,2,BHK,Apartment,Secha,"12,000",800,Semi-Furnished,2
AGENT,1,BHK,Apartment,Secha,"8,000",520,Unfurnished,2
AGENT,1,BHK,Apartment,Secha,"9,000",650,Unfurnished,2
AGENT,1,BHK,Apartment,Secha,"12,000",1000,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"12,500",1070,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"19,000",1255,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"16,000",760,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"18,000",1255,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"13,500",980,Furnished,2
AGENT,2,BHK,Apartment,Secha,"14,000",1200,Semi-Furnished,2
AGENT,3,BHK,Apartment,Secha,"16,000",1600,Semi-Furnished,3
AGENT,1,BHK,Apartment,Secha,"14,000",700,Semi-Furnished,2
AGENT,3,BHK,Independent House,Secha,"20,000",2600,Semi-Furnished,4
AGENT,2,BHK,Apartment,Secha,"18,000",870,Semi-Furnished,2
